Commodity,Weights,Year,Value
Fresh and processed vegetables,U.S. markets (U.S. export weights),1984,95.02084350585938
Hides and skins,U.S. markets (U.S. export weights),1984,93.20076751708984
Intermediates,U.S. markets (U.S. export weights),1984,95.08021545410156
Juices and beverages,U.S. markets (U.S. export weights),1984,97.48240661621094
Pork and pork products,U.S. markets (U.S. export weights),1984,100.5342559814453
Poultry meat and products,U.S. markets (U.S. export weights),1984,100.1183624267578
Prepared food,U.S. markets (U.S. export weights),1984,96.09213256835938
Rice,U.S. markets (U.S. export weights),1984,97.68522644042969
Soybean and vegetable oil,U.S. markets (U.S. export weights),1984,91.09363555908203
Soybeans,U.S. markets (U.S. export weights),1984,90.15606689453125
Soymeal,U.S. markets (U.S. export weights),1984,91.37546539306641
Tobacco,U.S. markets (U.S. export weights),1984,101.3631744384766
Tree nuts,U.S. markets (U.S. export weights),1984,113.540153503418
U.S. agricultural exports to the world,U.S. markets (U.S. export weights),1984,96.80960845947266
U.S. merchandise exports to the world,U.S. markets (U.S. export weights),1984,100.7330474853516
Wheat,U.S. markets (U.S. export weights),1984,86.09177398681641
Wine and beer,U.S. markets (U.S. export weights),1984,102.7527389526367
Agricultural related products,U.S. suppliers (U.S. import weights),1984,90.14869689941406
Consumer oriented,U.S. suppliers (U.S. import weights),1984,102.174446105957
Chocolate and cocoa products,U.S. suppliers (U.S. import weights),1984,94.93830871582031
Beef and beef products,U.S. suppliers (U.S. import weights),1984,80.50627899169922
Bulk,U.S. suppliers (U.S. import weights),1984,68.88349151611328
Cocoa beans,U.S. suppliers (U.S. import weights),1984,78.20032501220703
Cocoa paste and  butter,U.S. suppliers (U.S. import weights),1984,80.08266448974609
"Coffee, unroasted",U.S. suppliers (U.S. import weights),1984,49.94345092773438
Distilled spirits,U.S. suppliers (U.S. import weights),1984,113.1767272949219
Fish products,U.S. suppliers (U.S. import weights),1984,85.29492950439453
Forest products,U.S. suppliers (U.S. import weights),1984,90.00279235839844
Fresh and processed fruit,U.S. suppliers (U.S. import weights),1984,105.4847106933594
Fresh and processed vegetables,U.S. suppliers (U.S. import weights),1984,111.6755981445313
Intermediates,U.S. suppliers (U.S. import weights),1984,93.97222900390625
Live animals,U.S. suppliers (U.S. import weights),1984,99.19417572021484
Oils (example soybean),U.S. suppliers (U.S. import weights),1984,87.60517883300781
Prepared and snack foods,U.S. suppliers (U.S. import weights),1984,100.4804534912109
Raw beet and cane sugar,U.S. suppliers (U.S. import weights),1984,70.73169708251953
Rubber and allied products,U.S. suppliers (U.S. import weights),1984,61.34759140014648
"Sugars, sweeteners, beverage bases",U.S. suppliers (U.S. import weights),1984,83.94828033447266
U.S. total agricultural imports,U.S. suppliers (U.S. import weights),1984,94.24886322021484
Wine and beer,U.S. suppliers (U.S. import weights),1984,113.0977554321289
Bulk,U.S. competitors (country export weights),1985,108.9195861816406
Consumer oriented,U.S. competitors (country export weights),1985,117.014045715332
Intermediates,U.S. competitors (country export weights),1985,113.9026718139648
Beef and beef products,U.S. competitors (country export weights),1985,114.1985473632813
Competitor agricultural exports to the world,U.S. competitors (country export weights),1985,105.6327438354492
Competitor merchandise exports to the world,U.S. competitors (country export weights),1985,114.3723678588867
Corn,U.S. competitors (country export weights),1985,102.4085693359375
Cotton,U.S. competitors (country export weights),1985,109.359001159668
Dairy products,U.S. competitors (country export weights),1985,121.2864379882813
Feeds and fodders,U.S. competitors (country export weights),1985,115.1327896118164
Fresh and processed fruit,U.S. competitors (country export weights),1985,115.1954345703125
Fresh and processed vegetables,U.S. competitors (country export weights),1985,119.8707275390625
Hides and skins,U.S. competitors (country export weights),1985,117.8647003173828
Juices and beverages,U.S. competitors (country export weights),1985,115.7680816650391
Pork and pork products,U.S. competitors (country export weights),1985,121.2315368652344
Poultry meat and products,U.S. competitors (country export weights),1985,115.2354049682617
Prepared food,U.S. competitors (country export weights),1985,113.1929397583008
Rice,U.S. competitors (country export weights),1985,110.375114440918
Soybean and vegetable  oil,U.S. competitors (country export weights),1985,114.3072052001953
Soybeans,U.S. competitors (country export weights),1985,103.7300033569336
Soymeal,U.S. competitors (country export weights),1985,95.72936248779297
Tobacco,U.S. competitors (country export weights),1985,97.22956848144531
Tree nuts,U.S. competitors (country export weights),1985,115.6502532958984
Wheat,U.S. competitors (country export weights),1985,117.503059387207
Wine and beer,U.S. competitors (country export weights),1985,118.8644485473633
Agricultural related,U.S. markets (U.S. export weights),1985,106.7686767578125
Beef and beef products,U.S. markets (U.S. export weights),1985,109.3669738769531
Bulk,U.S. markets (U.S. export weights),1985,102.0346069335938
Consumer oriented,U.S. markets (U.S. export weights),1985,104.9620590209961
Corn,U.S. markets (U.S. export weights),1985,102.0954284667969
Cotton,U.S. markets (U.S. export weights),1985,104.5690689086914
Dairy products,U.S. markets (U.S. export weights),1985,98.71795654296875
Distillers grain,U.S. markets (U.S. export weights),1985,104.4885559082031
Feeds and fodders,U.S. markets (U.S. export weights),1985,101.3918609619141
Fresh and processed fruit,U.S. markets (U.S. export weights),1985,103.7148818969727
Fresh and processed vegetables,U.S. markets (U.S. export weights),1985,99.68832397460938
Hides and skins,U.S. markets (U.S. export weights),1985,106.7360153198242
Intermediates,U.S. markets (U.S. export weights),1985,101.7078018188477
Juices and beverages,U.S. markets (U.S. export weights),1985,102.6512603759766
Pork and pork products,U.S. markets (U.S. export weights),1985,105.7124252319336
Poultry meat and products,U.S. markets (U.S. export weights),1985,104.5160980224609
Prepared food,U.S. markets (U.S. export weights),1985,101.1983489990234
Rice,U.S. markets (U.S. export weights),1985,101.4227676391602
Soybean and vegetable oil,U.S. markets (U.S. export weights),1985,97.07871246337891
Soybeans,U.S. markets (U.S. export weights),1985,103.9005355834961
Soymeal,U.S. markets (U.S. export weights),1985,95.82501983642578
Tobacco,U.S. markets (U.S. export weights),1985,116.5312576293945
Tree nuts,U.S. markets (U.S. export weights),1985,117.985725402832
U.S. agricultural exports to the world,U.S. markets (U.S. export weights),1985,103.6822967529297
U.S. merchandise exports to the world,U.S. markets (U.S. export weights),1985,105.9978256225586
Wheat,U.S. markets (U.S. export weights),1985,90.04749298095703
Wine and beer,U.S. markets (U.S. export weights),1985,108.339714050293
Agricultural related products,U.S. suppliers (U.S. import weights),1985,96.69681549072266
Consumer oriented,U.S. suppliers (U.S. import weights),1985,105.8983001708984
Chocolate and cocoa products,U.S. suppliers (U.S. import weights),1985,98.90992736816406
Beef and beef products,U.S. suppliers (U.S. import weights),1985,87.85433959960938
Bulk,U.S. suppliers (U.S. import weights),1985,72.49753570556641
Cocoa beans,U.S. suppliers (U.S. import weights),1985,87.82361602783203
Cocoa paste and  butter,U.S. suppliers (U.S. import weights),1985,84.83023071289063
"Coffee, unroasted",U.S. suppliers (U.S. import weights),1985,51.5516471862793
Distilled spirits,U.S. suppliers (U.S. import weights),1985,114.6899948120117
Fish products,U.S. suppliers (U.S. import weights),1985,92.85816192626953
Forest products,U.S. suppliers (U.S. import weights),1985,98.76940155029297
Fresh and processed fruit,U.S. suppliers (U.S. import weights),1985,107.7195510864258
Fresh and processed vegetables,U.S. suppliers (U.S. import weights),1985,110.7539443969727
Intermediates,U.S. suppliers (U.S. import weights),1985,98.47335052490234
Live animals,U.S. suppliers (U.S. import weights),1985,102.3600997924805
Oils (example soybean),U.S. suppliers (U.S. import weights),1985,90.818359375
Prepared and snack foods,U.S. suppliers (U.S. import weights),1985,105.6034240722656
Raw beet and cane sugar,U.S. suppliers (U.S. import weights),1985,73.84670257568359
Rubber and allied products,U.S. suppliers (U.S. import weights),1985,66.48755645751953
"Sugars, sweeteners, beverage bases",U.S. suppliers (U.S. import weights),1985,88.44565582275391
U.S. total agricultural imports,U.S. suppliers (U.S. import weights),1985,99.17191314697266
Wine and beer,U.S. suppliers (U.S. import weights),1985,115.2095489501953
Bulk,U.S. competitors (country export weights),1986,93.41364288330078
Consumer oriented,U.S. competitors (country export weights),1986,97.7071533203125
Intermediates,U.S. competitors (country export weights),1986,95.15253448486328
Beef and beef products,U.S. competitors (country export weights),1986,94.61692047119141
Competitor agricultural exports to the world,U.S. competitors (country export weights),1986,93.58260345458984
Competitor merchandise exports to the world,U.S. competitors (country export weights),1986,104.2304534912109
Corn,U.S. competitors (country export weights),1986,88.38505554199219
Cotton,U.S. competitors (country export weights),1986,94.1497802734375
Dairy products,U.S. competitors (country export weights),1986,98.54451751708984
Feeds and fodders,U.S. competitors (country export weights),1986,95.964111328125
Fresh and processed fruit,U.S. competitors (country export weights),1986,96.93744659423828
Fresh and processed vegetables,U.S. competitors (country export weights),1986,99.92398071289063
Hides and skins,U.S. competitors (country export weights),1986,98.78597259521484
Juices and beverages,U.S. competitors (country export weights),1986,96.94850921630859
Pork and pork products,U.S. competitors (country export weights),1986,98.15157318115234
Poultry meat and products,U.S. competitors (country export weights),1986,94.43087005615234
Prepared food,U.S. competitors (country export weights),1986,96.50888824462891
Rice,U.S. competitors (country export weights),1986,94.85331726074219
Soybean and vegetable  oil,U.S. competitors (country export weights),1986,95.38099670410156
Soybeans,U.S. competitors (country export weights),1986,90.71369171142578
Soymeal,U.S. competitors (country export weights),1986,82.33070373535156
Tobacco,U.S. competitors (country export weights),1986,86.49518585205078
Tree nuts,U.S. competitors (country export weights),1986,97.32518005371094
Wheat,U.S. competitors (country export weights),1986,99.48446655273438
Wine and beer,U.S. competitors (country export weights),1986,98.34226989746094
Agricultural related,U.S. markets (U.S. export weights),1986,101.9389877319336
Beef and beef products,U.S. markets (U.S. export weights),1986,103.6811676025391
Bulk,U.S. markets (U.S. export weights),1986,103.9426422119141
Consumer oriented,U.S. markets (U.S. export weights),1986,103.015007019043
Corn,U.S. markets (U.S. export weights),1986,98.70433044433594
Cotton,U.S. markets (U.S. export weights),1986,108.0598602294922
Dairy products,U.S. markets (U.S. export weights),1986,104.1537475585938
Distillers grain,U.S. markets (U.S. export weights),1986,110.5569915771484
Feeds and fodders,U.S. markets (U.S. export weights),1986,100.4753952026367
